"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
"ENSG00000103546",8931.53991829997,15.6649516130783,1.10166313018024,1.35188591491624e-51,1.80365614577203e-49,"ENSG00000103546"
"ENSG00000260765",9.01882243838431,3.44893809649188,0.966983961932803,1.47546171837704e-05,8.5753892205151e-05,"ENSG00000260765"
"ENSG00000186153",319.198118289962,-0.69979875610961,0.283483645100052,0.00524460246439555,0.0164453294765651,"ENSG00000186153"
"ENSG00000287106",1.77614035971497,-2.84569198875075,1.39397276610583,0.0013936796664278,0.00522242789994958,"ENSG00000287106"
"ENSG00000261537",1.77093244028473,-2.03192691312767,1.20194793813539,0.00495520523294582,0.0156859966137088,"ENSG00000261537"
"ENSG00000091262",159.387585859239,-1.62018165935141,0.347929634687254,1.43718814783995e-07,1.15139981345096e-06,"ENSG00000091262"
"ENSG00000118898",274.089388649092,-1.66517513473479,0.763592957870203,0.0018061279741847,0.00656155823030988,"ENSG00000118898"
"ENSG00000103184",2.53885316482984,-2.2804024557108,0.995333399041123,0.000915338812850664,0.00359042935096878,"ENSG00000103184"
"ENSG00000125124",592.57553020265,-1.32542402048411,0.340485898428384,6.65100832804765e-06,4.10731575806753e-05,"ENSG00000125124"
"ENSG00000102984",140.81709183966,0.437975837971772,0.183879649704303,0.0114461069580534,0.0320045347218522,"ENSG00000102984"
"ENSG00000263311",1.72891818155529,2.33346415302517,1.70524743769206,0.00891062340832365,0.0259168689172045,"ENSG00000263311"
"ENSG00000263232",7.01249585004282,2.41891502608041,0.833645034741157,0.000150654973399175,0.000715587285833836,"ENSG00000263232"
"ENSG00000102967",515.700000697297,0.448304911069484,0.182900264992322,0.00936951905641944,0.0270732113345515,"ENSG00000102967"
"ENSG00000166592",65.0844430285002,-2.84603332490376,0.370644998740641,1.49434564465686e-15,2.77591348434124e-14,"ENSG00000166592"
"ENSG00000172831",961.166190047495,-0.781477319907299,0.148425254743762,4.86111117265721e-08,4.15979749977185e-07,"ENSG00000172831"
"ENSG00000172828",313.906458103072,-1.08107376078841,0.640316850143555,0.0139229453462284,0.0375992170158718,"ENSG00000172828"
"ENSG00000172824",40.4358272025354,2.39574008326557,1.47090011173581,0.00465735959290184,0.0148624405261399,"ENSG00000172824"
"ENSG00000280334",13.5493436234763,2.16411044022341,1.56324003536362,0.0094559861286606,0.0272915342367333,"ENSG00000280334"
"ENSG00000159648",7.30833600068496,3.28069156125847,1.28875056844286,0.000335414975113413,0.00146822628574863,"ENSG00000159648"
"ENSG00000185338",142.039902023376,-2.65444369339138,0.774565632876174,2.66086814053283e-05,0.000148249073330837,"ENSG00000185338"
"ENSG00000103404",558.111120106283,0.95177618235479,0.308437609752869,0.000391643919095967,0.00168749229328862,"ENSG00000103404"
"ENSG00000182685",277.501227770119,1.74561853182324,0.25715274073307,5.1341709763637e-13,7.64118386412801e-12,"ENSG00000182685"
"ENSG00000078328",43.5868863837204,1.87075498030905,1.40737683139121,0.0130754245355054,0.0357478296112328,"ENSG00000078328"
"ENSG00000008517",133.460200145787,-7.3825371211558,0.603493876113907,4.3566604552613e-35,2.75912637566432e-33,"ENSG00000008517"
"ENSG00000286473",2.71136236941887,-2.57167182818902,1.02544234024949,0.00045079926050695,0.00191489217506129,"ENSG00000286473"
"ENSG00000205456",37.4093803261585,-1.70633309076702,0.562235957385566,0.000121736515417004,0.000590372933166887,"ENSG00000205456"
"ENSG00000262668",16.5818514368361,-0.800861454646949,0.420042735629536,0.0159100716730773,0.0420315446232604,"ENSG00000262668"
"ENSG00000259803",210.452088663419,2.74363411824745,1.33076244515918,0.00137384944461001,0.00515519830971849,"ENSG00000259803"
"ENSG00000172530",612.115141393958,0.911430632959573,0.168749168285586,1.50152732344416e-08,1.3717087255773e-07,"ENSG00000172530"
"ENSG00000185164",2481.92405726259,-0.998243079958023,0.481775361040415,0.00658141470059722,0.0200230554269006,"ENSG00000185164"
"ENSG00000281348",3.18222121004142,-2.57739524489923,1.6397726106975,0.00488866033139929,0.0155064131961407,"ENSG00000281348"
"ENSG00000013364",3563.24937582059,-5.00512455021178,0.543252732313491,3.1770184228423e-21,8.63085212989169e-20,"ENSG00000013364"
"ENSG00000153786",2725.82884087568,-1.35638413037791,0.119767269756438,4.57640680134417e-31,2.27826128971062e-29,"ENSG00000153786"
"ENSG00000153789",7.97921989716962,2.12126140597232,0.802146223070348,0.000359038251869295,0.0015612709773466,"ENSG00000153789"
"ENSG00000278214",9.54826948481138,1.74353693921533,0.917823027741289,0.00361422631611673,0.0119765382253569,"ENSG00000278214"
"ENSG00000275088",13.6445411795405,2.30194346645951,1.07181072040482,0.00132864470976052,0.00500371164750987,"ENSG00000275088"
"ENSG00000287787",33.3765459029136,2.02317848967664,0.50979975394145,3.45273329556677e-06,2.24102920647825e-05,"ENSG00000287787"
"ENSG00000179219",8.86071615737844,2.63505626086903,0.821961279350036,5.54544362632356e-05,0.000290267955045522,"ENSG00000179219"
"ENSG00000135709",361.490069353704,-1.29802015743456,0.317925674065922,3.0938552335142e-06,2.02164650097655e-05,"ENSG00000135709"
"ENSG00000140743",827.827194212618,-0.709279440028825,0.360138813623011,0.0175495492418566,0.0456595526686856,"ENSG00000140743"
"ENSG00000257122",101.921118391347,0.925629272581974,0.407883381041662,0.00476795802988423,0.0151748655745435,"ENSG00000257122"
"ENSG00000188215",388.458045156412,-0.502930472411028,0.19981459185131,0.00715307202382176,0.0215201512410408,"ENSG00000188215"
"ENSG00000158486",10.393818379286,-3.14229065727898,0.651501014845552,8.62121991894186e-08,7.14326251025989e-07,"ENSG00000158486"
"ENSG00000162078",6.66258216586136,-2.73598531530935,0.640311624889692,1.0841229908527e-06,7.64488796391995e-06,"ENSG00000162078"
"ENSG00000289281",9.9349858803145,1.71583453529507,0.614712179705555,0.000274116212572117,0.00122669865611246,"ENSG00000289281"
"ENSG00000132613",1704.897898745,-1.0749576060316,0.396855160435993,0.000923551434457686,0.00361838821599912,"ENSG00000132613"
"ENSG00000185864",156.505474477787,1.16599162948963,0.402007033403314,0.000400013672508647,0.00172009890202508,"ENSG00000185864"
"ENSG00000103544",1136.3815981871,-0.603728531837248,0.128437917641792,1.42261533592302e-06,9.83544213935353e-06,"ENSG00000103544"
"ENSG00000167208",1.60244768154143,-3.54549707274696,1.55879371529464,0.000644327342822792,0.00262799762285291,"ENSG00000167208"
"ENSG00000103495",3078.06281087993,0.647435232956195,0.230369473417017,0.00225827852364179,0.00796700705149875,"ENSG00000103495"
"ENSG00000184471",18.8915032464811,-8.18520685005037,0.900958462093223,1.7069112458209e-20,4.41722143864634e-19,"ENSG00000184471"
"ENSG00000179889",3380.19205969762,-0.816753553682796,0.357930566296618,0.00621276545482942,0.01902683189028,"ENSG00000179889"
"ENSG00000197943",2.72326167702586,-3.49422377711934,1.1404514875758,7.45587329596232e-05,0.000380772134180832,"ENSG00000197943"
"ENSG00000103021",133.533801487548,-1.47565696346172,0.452909554484022,6.58059004503025e-05,0.000339887702274197,"ENSG00000103021"
"ENSG00000162009",45.8653871102783,-7.73331502955667,0.87307837248857,1.48345199386978e-19,3.60580934445158e-18,"ENSG00000162009"
"ENSG00000149926",1150.50033678097,3.90937118978314,0.248511927293454,5.82737518379973e-57,1.02901162142638e-54,"ENSG00000149926"
"ENSG00000140943",5418.03123183718,-1.03769868090281,0.214304984488073,1.85500560220582e-07,1.4654056098057e-06,"ENSG00000140943"
"ENSG00000239763",23.1075942095868,0.793591918540584,0.4076424032862,0.0148138046797787,0.0395953701969796,"ENSG00000239763"
"ENSG00000140839",17.0838137730956,-1.11828146923088,0.64037243821458,0.0113774597436821,0.0318452180928291,"ENSG00000140839"
"ENSG00000261170",32.6301544176963,-0.80618131880453,0.380805170214186,0.0096267501780273,0.0277097913121298,"ENSG00000261170"
"ENSG00000140798",1.26862796264594,-2.79577982880175,1.93452825261819,0.00598838522994803,0.0184248224839438,"ENSG00000140798"
"ENSG00000205084",495.140002158453,-0.618374543135877,0.247637902140288,0.00594752606962439,0.0183239974381042,"ENSG00000205084"
"ENSG00000103363",2927.26623978301,0.800129742894504,0.250539960064172,0.000434721398647312,0.00185394255803291,"ENSG00000103363"
"ENSG00000103044",91.9700630348053,-1.00564412475129,0.449606291095362,0.00423310358388503,0.0136976971525973,"ENSG00000103044"
"ENSG00000140988",54411.6306937464,0.606285506400296,0.263384386305963,0.0102265111403334,0.0291593501065416,"ENSG00000140988"
"ENSG00000183971",195.107556939306,2.26041805672804,0.718330398338551,7.17038477725721e-05,0.000367379724574986,"ENSG00000183971"
"ENSG00000065057",822.853990699041,0.940681430446809,0.306497410908209,0.000428417813979333,0.00183070097620578,"ENSG00000065057"
"ENSG00000174109",462.522524547906,0.608684259336489,0.269973409194052,0.0114592408086396,0.0320263429694212,"ENSG00000174109"
"ENSG00000284395",11.1596761899133,5.37765980452266,1.28101513696766,1.69660473233145e-06,1.15967894825754e-05,"ENSG00000284395"
"ENSG00000279930",31.2724704713676,1.85628800545925,0.718740639096873,0.000487674702582909,0.00205495604952784,"ENSG00000279930"
"ENSG00000197599",86.339478488582,1.07749205932572,0.630069783264897,0.013328110897396,0.0363195861500481,"ENSG00000197599"
"ENSG00000140750",1591.42119200034,-0.568657749237316,0.146798667301326,6.23032457926483e-05,0.000323410191155025,"ENSG00000140750"
"ENSG00000158865",12.8032201050248,-1.37684900822644,0.597251632618816,0.00172293089185006,0.00629664748507999,"ENSG00000158865"
"ENSG00000169955",149.951174037464,3.61352785110909,0.346573825502642,1.19251488255958e-26,4.6072206254255e-25,"ENSG00000169955"
"ENSG00000161980",582.701599437107,0.868884498165347,0.469525757540367,0.0151857272215182,0.0403916662646425,"ENSG00000161980"
"ENSG00000103152",877.451553793113,-1.62721119002118,0.234380722104532,1.58623995462102e-13,2.4813620217701e-12,"ENSG00000103152"
"ENSG00000149932",1272.91106969542,-0.911085472125974,0.235674976136588,2.47109757477178e-05,0.000138343674183279,"ENSG00000149932"
"ENSG00000015413",1.47245408646995,-1.73578973216372,1.35971401124571,0.0163769877941026,0.0430868358099182,"ENSG00000015413"
"ENSG00000166669",343.064774247172,1.26909419793548,0.596011460706802,0.00331992492617106,0.0111228600846796,"ENSG00000166669"
"ENSG00000140853",317.505483286774,-2.9672349079806,0.317430007728419,8.03297267547382e-22,2.25155748594816e-20,"ENSG00000140853"
"ENSG00000180185",659.655011214156,0.755490183013284,0.308900087255683,0.00479695869415493,0.0152542270169319,"ENSG00000180185"
"ENSG00000196502",379.518892518694,-3.71355706854209,0.881592782783153,1.24158716477608e-06,8.68387816854921e-06,"ENSG00000196502"
"ENSG00000103034",1413.90935850125,0.894560251601143,0.338619587600192,0.0018637038268163,0.00674786216104191,"ENSG00000103034"
"ENSG00000168807",1144.39107656688,-1.00790984834632,0.146450268078475,9.41416695903227e-13,1.36920483499607e-11,"ENSG00000168807"
"ENSG00000176953",1916.7039175482,0.460737256161537,0.203267774137601,0.01489384884464,0.0397774420344527,"ENSG00000176953"
"ENSG00000246898",30.7812026390126,-2.28709595856324,0.385560165969505,2.28727132740862e-10,2.62267371953702e-09,"ENSG00000246898"
"ENSG00000289067",21.8083710646695,-1.07453201227067,0.394481223364076,0.000882166063667142,0.00347529436551495,"ENSG00000289067"
"ENSG00000262583",18.9632009373689,-2.05750404710201,0.485195554191947,1.11030215314407e-06,7.81297710624282e-06,"ENSG00000262583"
"ENSG00000256982",14.8155394936219,1.84940299350365,1.51331903497907,0.0169436979001777,0.044294423692888,"ENSG00000256982"
"ENSG00000261008",73.8050446489981,1.10804595573513,0.49915847463569,0.00350179129023911,0.0116618895874959,"ENSG00000261008"
"ENSG00000260086",30.4286957570518,-0.621932801821325,0.304548634377172,0.0185188725475581,0.0477305774023481,"ENSG00000260086"
"ENSG00000260944",2.12900892706814,-3.79625460732591,1.35670249022687,0.000156101295688516,0.000738651449444128,"ENSG00000260944"
"ENSG00000289551",1.11929720148588,-2.15315774455132,1.746839761801,0.0135029307289974,0.0366661904531225,"ENSG00000289551"
"ENSG00000261390",2.27450497727017,2.27404947494544,1.917173131372,0.0139787560941865,0.0377231583943778,"ENSG00000261390"
"ENSG00000223959",973.432006340297,0.953888238374607,0.235892271056045,1.01912329688548e-05,6.08332914082425e-05,"ENSG00000223959"
"ENSG00000284685",5.33649491929137,3.00300605982695,1.52922003311513,0.00160391248724839,0.00591642282559714,"ENSG00000284685"
"ENSG00000261713",19.7407794199228,-8.24915158693609,0.897788082281417,6.47536061019359e-21,1.72173472238619e-19,"ENSG00000261713"
"ENSG00000260166",2.9297659238764,3.43678480005153,1.76427210332759,0.00147398375015876,0.00549726900186554,"ENSG00000260166"
"ENSG00000248124",630.724122908388,6.97116435366392,0.541110664551442,1.22697981111896e-38,9.32473593670379e-37,"ENSG00000248124"
"ENSG00000289073",3.98129958792985,-1.79522341936143,0.751707161474011,0.000903696820774407,0.00355172491003233,"ENSG00000289073"
"ENSG00000250616",9.97944088528657,1.40636865847663,0.559589900869647,0.000890310108246944,0.0035050447249607,"ENSG00000250616"
"ENSG00000172460",28.0680367435976,3.13321405351342,3.10653021753532,0.0116217579255659,0.032414155083858,"ENSG00000172460"
"ENSG00000288935",14.7295008387602,4.70982113289273,0.920074528814804,2.05851094862317e-08,1.84847263436192e-07,"ENSG00000288935"
"ENSG00000262136",9.54696457895357,-2.98596338063983,0.507213720293431,2.98192745988884e-10,3.37918008374492e-09,"ENSG00000262136"
"ENSG00000260260",628.269742442517,-0.992323285327275,0.266762453734299,3.39299708360915e-05,0.000185358288358259,"ENSG00000260260"
"ENSG00000270006",17.4142533785935,-1.46237094786358,0.476551820815058,0.000132612830231981,0.000637352633803046,"ENSG00000270006"
"ENSG00000125122",84.3289365365471,-1.53612814929198,0.402263593570293,6.80994792912692e-06,4.19167166053846e-05,"ENSG00000125122"
"ENSG00000261971",217.510490189957,-1.92563476956178,0.518936518633297,9.55747179624525e-06,5.74270908429716e-05,"ENSG00000261971"
"ENSG00000260630",137.646380468383,-1.29029152281345,0.262727738334334,5.96409343897619e-08,5.05180928173325e-07,"ENSG00000260630"
"ENSG00000261329",4.54564840726197,2.13613126720674,1.00755183296821,0.00155607927889351,0.00576690665100054,"ENSG00000261329"
"ENSG00000289023",2.34549558586365,2.79733042230707,1.82766020506001,0.00490329907965848,0.0155512028602502,"ENSG00000289023"
"ENSG00000140945",320.819320928363,-12.2684681477391,0.759840960828557,1.81346602452976e-60,3.83369271763091e-58,"ENSG00000140945"
"ENSG00000230989",1400.00105898413,0.853687349406112,0.473039251772304,0.0174466224186419,0.0454344673947719,"ENSG00000230989"
"ENSG00000257950",21.0899975856032,1.59687610013698,0.369830526260065,7.28680128321952e-07,5.28874486752821e-06,"ENSG00000257950"
"ENSG00000262884",9.15652415513236,5.86193706472536,1.257355418059,2.6422995026862e-07,2.03905369591612e-06,"ENSG00000262884"
"ENSG00000185722",2001.45372363106,-0.426871361725028,0.180134228613973,0.0120082639597122,0.0333034068557465,"ENSG00000185722"
"ENSG00000074755",1934.06120941241,-0.801035359620585,0.152025312260816,4.4803005463257e-08,3.84488685249145e-07,"ENSG00000074755"
"ENSG00000132359",2946.76217487148,2.43712603614142,0.247479590706816,8.32055885432218e-24,2.65153775210082e-22,"ENSG00000132359"
"ENSG00000227495",13.0383747306882,-1.57939782687474,0.667449244453082,0.00114246397431865,0.0043727688442014,"ENSG00000227495"
"ENSG00000108523",1703.00072672769,-0.566767078526434,0.196020135229769,0.0021168407935745,0.00753265099363596,"ENSG00000108523"
"ENSG00000129195",820.59978370744,0.827440668733393,0.411388070094686,0.0116885217121203,0.0325580155215867,"ENSG00000129195"
"ENSG00000196388",145.057235571736,-2.07055206766845,0.289584863465329,6.29688081900311e-14,1.0212105094849e-12,"ENSG00000196388"
"ENSG00000272636",1757.60037331451,10.5004839391979,0.62122809601542,2.82816608983451e-65,7.44725595181948e-63,"ENSG00000272636"
"ENSG00000240898",11.5127712457632,-1.40824448815245,0.471640419149783,0.000190049691481197,0.000883826752683821,"ENSG00000240898"
"ENSG00000262503",2.69838980459812,-4.87449027884028,1.10844529437159,6.58699736429221e-07,4.81458665397341e-06,"ENSG00000262503"
"ENSG00000091622",99.3759290273676,-2.74725645194796,0.560322540142066,6.31755593472699e-08,5.33464730251953e-07,"ENSG00000091622"
"ENSG00000282980",2.9421152789359,-1.66243220486577,1.03126706566358,0.0079808567510677,0.0236153118590736,"ENSG00000282980"
"ENSG00000161929",5.16424487545414,1.03709877662477,0.628084174618891,0.0164346257117473,0.0432157523862072,"ENSG00000161929"
"ENSG00000129204",34.3321557200957,-0.772220409190481,0.37883083041783,0.0127004950281647,0.0349295611773225,"ENSG00000129204"
"ENSG00000263316",2.03449050295294,-4.49442433405006,1.51596109782899,9.50146878717787e-05,0.000473891829118626,"ENSG00000263316"
"ENSG00000180787",191.121428098741,8.074983878295,0.815120911233258,6.80334530020088e-24,2.19130496316234e-22,"ENSG00000180787"
"ENSG00000262903",50.0344306403146,-1.90328592421811,0.424541129527869,3.50166848712701e-07,2.65580056379651e-06,"ENSG00000262903"
"ENSG00000263219",1.63092451792875,2.58842982919173,1.56630604883572,0.00400990487716581,0.0130556761938872,"ENSG00000263219"
"ENSG00000167842",780.242862497756,0.555817814879659,0.208626444538024,0.00427053356375028,0.0138054218231983,"ENSG00000167842"
"ENSG00000129250",2127.77117400542,-1.53665975113727,0.423165453656361,1.46719600156451e-05,8.53065209586769e-05,"ENSG00000129250"
"ENSG00000108509",1307.52995477115,-0.97746144407384,0.288964475520627,0.000128205895629184,0.000617953240348826,"ENSG00000108509"
"ENSG00000286743",13.8157623863744,-4.47094642486893,1.07882380372624,1.74531661534142e-06,1.18993094426378e-05,"ENSG00000286743"
"ENSG00000005100",1417.2829472365,0.53608522695736,0.229707822932353,0.0109554097423491,0.0308624666906512,"ENSG00000005100"
"ENSG00000232344",11.4868046772452,1.89582791834768,0.51156460318734,9.72460383338695e-06,5.83262502446439e-05,"ENSG00000232344"
"ENSG00000109046",4227.85554371032,-0.913280385377975,0.486357990145064,0.0128222457106889,0.0352127887649044,"ENSG00000109046"
"ENSG00000177427",331.97133417483,-0.655231069026929,0.32234136526398,0.0174456327099766,0.0454344673947719,"ENSG00000177427"
"ENSG00000171962",135.717736375907,1.14379963278113,0.330331031542389,5.78369091582072e-05,0.000301843910990999,"ENSG00000171962"
"ENSG00000226746",5.8229023920973,1.19773510186531,0.801318437866096,0.0179001943885386,0.0464279369190401,"ENSG00000226746"
"ENSG00000177731",2703.62401267387,-1.10043782553512,0.170449754581799,1.21348684832819e-11,1.58518980417598e-10,"ENSG00000177731"
"ENSG00000184185",388.206048571288,6.10326014445218,1.28563791499363,1.88780729633066e-07,1.48818506377495e-06,"ENSG00000184185"
"ENSG00000276399",40.4948643655931,0.986174688252074,0.334325392493988,0.00055238540062507,0.00229319006242069,"ENSG00000276399"
"ENSG00000108582",3909.23055803255,-1.64801777305109,0.244166007722572,6.1904754116218e-13,9.15879159100419e-12,"ENSG00000108582"
"ENSG00000176658",1024.66759638714,-3.41040354130673,1.01708459044399,3.03854141282495e-05,0.000167549549360015,"ENSG00000176658"
"ENSG00000108578",1270.35817716938,-0.529202581715215,0.213286373531616,0.00751295229679237,0.0224157553389007,"ENSG00000108578"
"ENSG00000261020",9.52402557391103,1.48819964561919,0.594108532634453,0.00082621140806522,0.00327635934725361,"ENSG00000261020"
"ENSG00000198783",515.714890839694,0.791286839357616,0.270685631354342,0.00108049502633853,0.00416532428350539,"ENSG00000198783"
"ENSG00000126653",673.423548541614,-0.575899124151734,0.168293268139898,0.000349257208767377,0.00152256057943478,"ENSG00000126653"
"ENSG00000248121",45.195997772027,-0.709512679664198,0.320224778936077,0.00981634337765059,0.028161010307119,"ENSG00000248121"
"ENSG00000167693",1837.95086949072,-2.5336523438336,0.389329539919485,6.97158780932825e-12,9.31375587219513e-11,"ENSG00000167693"
"ENSG00000262227",20.0948094638866,-2.01351618971445,0.451784518420383,4.17087119752805e-07,3.1364073767183e-06,"ENSG00000262227"
"ENSG00000266733",5.65752853750298,-3.44515114604455,0.698494505770903,4.74802456905385e-08,4.06766408500078e-07,"ENSG00000266733"
"ENSG00000006125",6912.47612418619,-0.631272772815237,0.175342195317689,0.000159215178845717,0.000751963570448331,"ENSG00000006125"
"ENSG00000278023",96.358031272194,-1.99171732686404,0.392670905868594,2.08242879541056e-08,1.86883198832375e-07,"ENSG00000278023"
"ENSG00000141314",188.251281486944,1.602898046275,0.63487271301632,0.000693667659628669,0.0027991947135896,"ENSG00000141314"
"ENSG00000273611",605.28830307511,0.485992141053692,0.172120771602726,0.00303500088548889,0.0102987252386079,"ENSG00000273611"
"ENSG00000141127",698.46129021777,0.84547054637916,0.253178785246981,0.00022784897705241,0.0010405900566159,"ENSG00000141127"
"ENSG00000185158",290.512869825273,-0.88417614678738,0.209861917498815,6.18735913447988e-06,3.84991617017521e-05,"ENSG00000185158"
"ENSG00000141738",6.30797057293375,-5.16437430760613,0.878487681336386,3.62721355334734e-10,4.06591947938513e-09,"ENSG00000141738"
"ENSG00000277511",23.5384861579383,-1.03169106176417,0.479415389575466,0.00496614413612397,0.0157139960811959,"ENSG00000277511"
"ENSG00000094804",1177.13325681885,0.936023910204376,0.549581060217988,0.0179989249914844,0.0466226360617284,"ENSG00000094804"
"ENSG00000266469",7.35664034744899,-1.28867628750972,0.612521716907384,0.00345016788744821,0.0115065648053891,"ENSG00000266469"
"ENSG00000276234",502.95981783152,0.50794689869275,0.224025651857089,0.0137015226522291,0.0370980435191906,"ENSG00000276234"
"ENSG00000125691",13559.4595472819,0.798000935737627,0.231957736294786,0.000183407432334948,0.000856519556823708,"ENSG00000125691"
"ENSG00000275839",3.46660684848606,1.45834300118161,1.02197487006827,0.0151002940313117,0.0402143121474401,"ENSG00000275839"
"ENSG00000183153",29.2597892617528,-1.5023200673376,0.377427655737579,3.52686403013521e-06,2.28371292753729e-05,"ENSG00000183153"
"ENSG00000108576",8.8241523123536,-0.974378518636097,0.417279290160267,0.00352399121901404,0.0117202185246602,"ENSG00000108576"
"ENSG00000236819",3.6502712066529,3.21478065866101,2.07269974764659,0.00400468555377805,0.0130429267265773,"ENSG00000236819"
"ENSG00000265666",33.8604701493415,0.8522290511461,0.412072341886376,0.00957495084404643,0.027581849091971,"ENSG00000265666"
"ENSG00000131759",1267.63235158852,1.33006308296888,0.220751151406799,9.4777084601882e-11,1.12856537194125e-09,"ENSG00000131759"
"ENSG00000126353",19.434285954119,-3.1049876204269,0.97027785427967,5.17916283455205e-05,0.000273047574869016,"ENSG00000126353"
"ENSG00000175832",1738.1941773288,1.14448500494745,0.210227771467686,5.12530883986893e-09,4.98724946722935e-08,"ENSG00000175832"
"ENSG00000277363",703.186134530136,1.79181464828303,0.526256271897259,3.11512246242669e-05,0.000171434204707339,"ENSG00000277363"
"ENSG00000141744",84.2645461615623,5.17194374461266,0.59464850894639,3.68249606214085e-19,8.718048051215e-18,"ENSG00000141744"
"ENSG00000002834",4302.90694228138,-2.09080832499756,0.197567510224532,3.34931779273722e-27,1.33523467224673e-25,"ENSG00000002834"
"ENSG00000007171",22.7350113440961,2.13010541133374,1.55678360297853,0.0100228002788572,0.0286795220779693,"ENSG00000007171"
"ENSG00000266877",4.12094219761051,-5.54354135067547,1.07283046416369,2.13166109856323e-08,1.90901952618644e-07,"ENSG00000266877"
"ENSG00000263874",122.494320128046,1.08991377366708,0.351910550483376,0.00025088522675076,0.00113355262219011,"ENSG00000263874"
"ENSG00000278918",26.1350391067305,1.71201599407434,0.643035264723894,0.000415295202906195,0.0017799467013194,"ENSG00000278918"
"ENSG00000141696",5308.82682577878,-0.934680180713809,0.459224630738168,0.00839362324602261,0.0246453362185488,"ENSG00000141696"
"ENSG00000172301",1443.33703430944,-2.85644006704721,0.446095838225293,1.28369054955011e-11,1.67398377962401e-10,"ENSG00000172301"
"ENSG00000266088",3.94017982530507,-3.09046536184431,1.14334921081908,0.000226889165497224,0.00103715332100825,"ENSG00000266088"
"ENSG00000131471",80.215263995797,-2.99515177195058,0.553721388623774,4.47797094480536e-09,4.38435126523522e-08,"ENSG00000131471"
"ENSG00000141698",2106.45515411961,0.950805277577311,0.229511338408698,6.72317753596729e-06,4.14761747743942e-05,"ENSG00000141698"
"ENSG00000278535",364.015619743847,-0.85915296320462,0.287912393314543,0.000726877405926099,0.00291518140928465,"ENSG00000278535"
"ENSG00000260907",8.58404157891842,-4.48120538628834,0.852515307722933,9.36448897570546e-09,8.81230703955179e-08,"ENSG00000260907"
"ENSG00000266677",1.94334081716517,-2.09021015427288,1.30491117957343,0.00591790385438352,0.0182504166637291,"ENSG00000266677"
"ENSG00000126581",832.560847859856,-0.534846835611035,0.118956331143795,4.35497318169817e-06,2.78034751045081e-05,"ENSG00000126581"
"ENSG00000214708",7.25629822195923,-1.51618544763188,0.501284017882243,0.000145862610101756,0.000694362463153284,"ENSG00000214708"
"ENSG00000108830",361.665894619409,4.15636498820911,0.385892990654395,3.13724477371371e-28,1.3116566972439e-26,"ENSG00000108830"
"ENSG00000176563",46.1491529071936,-0.71559465713717,0.336929121005333,0.0120697580182587,0.0334399691693685,"ENSG00000176563"
"ENSG00000170689",3.24069714439145,-5.6330010617409,1.00139500311774,1.88172774327682e-09,1.94784776294575e-08,"ENSG00000170689"
"ENSG00000265916",9.77025070019343,-4.38099115008448,0.789858548058689,1.85847393557282e-09,1.92510452284197e-08,"ENSG00000265916"
"ENSG00000182557",6.2213464438303,-3.19178707991005,1.07974681992617,0.000107459251407026,0.000528216680528495,"ENSG00000182557"
"ENSG00000183688",1863.43847006619,1.12837624399755,0.571536613470479,0.00639026167554191,0.0195126910017386,"ENSG00000183688"
"ENSG00000239552",8.05721493370027,-6.97813761315909,0.92812077803727,9.81330194889423e-15,1.7018227105942e-13,"ENSG00000239552"
"ENSG00000265046",0.915469923116008,-2.41115959718583,1.77571658577915,0.00876507393697631,0.0255653667425274,"ENSG00000265046"
"ENSG00000126562",492.598779607386,-6.44266319277344,0.566638840555868,1.19960920322864e-30,5.87456258918767e-29,"ENSG00000126562"
"ENSG00000179673",11.3954029339547,-2.84489607140371,0.736188193284761,5.4379106003139e-06,3.41634930410776e-05,"ENSG00000179673"
"ENSG00000237328",2.46304517693651,2.4137365949302,1.52133962385105,0.00510606355983269,0.0160888970297699,"ENSG00000237328"
"ENSG00000198496",389.884388088902,1.26443900638602,0.716764441235647,0.00861946500410176,0.0252067920076114,"ENSG00000198496"
"ENSG00000168961",41.3962162865786,1.65407682716897,0.47404128692334,2.37462062056731e-05,0.00013334032250058,"ENSG00000168961"
"ENSG00000136457",52.5793239104868,-2.70443030400555,1.23635109502942,0.00101110887147894,0.00392708981924265,"ENSG00000136457"
"ENSG00000278765",19.0612386127135,0.918546993730443,0.391329039134154,0.00395731983223425,0.0129082673089036,"ENSG00000278765"
"ENSG00000126368",314.86053960824,-1.36658466297469,0.362215861600831,1.01966381321901e-05,6.08534552863248e-05,"ENSG00000126368"
"ENSG00000108651",2254.43115145411,-2.02328107393484,0.257727032133197,2.98024097489187e-16,5.79054070066532e-15,"ENSG00000108651"
"ENSG00000131480",89.3858608156603,-1.84299708608313,0.528983375980886,2.2921730519617e-05,0.000129072862215041,"ENSG00000131480"
"ENSG00000182742",353.951721357396,-12.3944433109598,0.775978426833098,2.55054469659365e-59,5.00423537562384e-57,"ENSG00000182742"
"ENSG00000108798",20.6019067427587,-4.93211446165971,1.03442424705454,1.25233843715766e-07,1.01249522071198e-06,"ENSG00000108798"
"ENSG00000173714",5.24579815888602,3.17383135138,1.42881742093219,0.000801480046922898,0.00318544016001304,"ENSG00000173714"
"ENSG00000108960",981.482694984583,1.19692306722659,0.362573169282785,9.19798236344202e-05,0.000460267098796743,"ENSG00000108960"
