"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","abs_log2FoldChange","entrez","symbol"
"ENSG00000235904",38.9542768331762,2.3196915913299,0.373711274518292,4.40049429543628e-11,5.4227601910797e-10,"ENSG00000235904",2.3196915913299,NA,"RBMS3-AS3"
"ENSG00000102174",29.836681582434,-2.31864682565861,0.463350361968089,3.6304614686083e-08,3.15617789823784e-07,"ENSG00000102174",2.31864682565861,5251,"PHEX"
"ENSG00000087086",30887.3454909056,-2.31844566424707,0.368326713800552,2.5484283043579e-11,3.20357073988776e-10,"ENSG00000087086",2.31844566424707,2512,"FTL"
"ENSG00000099219",1270.89433693537,-2.31830368054109,0.380505477913614,8.88089938776172e-11,1.06086636976211e-09,"ENSG00000099219",2.31830368054109,79956,"ERMP1"
"ENSG00000225234",70.9339693698419,2.31591587090081,0.392191318449356,2.72643458662255e-10,3.1048877031799e-09,"ENSG00000225234",2.31591587090081,NA,"TRAPPC12-AS1"
"ENSG00000171867",4174.7636369374,-2.31160004070405,0.907377968316021,0.000442856780250071,0.00188515565603047,"ENSG00000171867",2.31160004070405,5621,"PRNP"
"ENSG00000275074",220.587495287401,-2.31106192367399,0.332983878077141,3.52328729249981e-13,5.32287676062163e-12,"ENSG00000275074",2.31106192367399,79873,"NUDT18"
"ENSG00000121440",735.701611608499,-2.31093112729438,0.479618166816957,8.95522341182551e-08,7.39654269219215e-07,"ENSG00000121440",2.31093112729438,23024,"PDZRN3"
"ENSG00000249487",5.86697259387528,2.31040027123442,1.23084672681293,0.00264827684951862,0.00915039396244238,"ENSG00000249487",2.31040027123442,101929743,"LINC01586"
"ENSG00000166432",143.926786939797,2.31006632124517,0.855684883473475,0.000285036321612791,0.00126845514337755,"ENSG00000166432",2.31006632124517,84460,"ZMAT1"
"ENSG00000213694",878.31083983956,-2.30929405995234,0.311402077851785,1.15107351702039e-14,1.98586643146178e-13,"ENSG00000213694",2.30929405995234,286223,"S1PR3"
"ENSG00000237357",16.6743187850921,2.3082325879799,0.584323073045566,3.94206864465199e-06,2.5312718426483e-05,"ENSG00000237357",2.3082325879799,NA,""
"ENSG00000240661",3.49979500565654,-2.30789484054402,1.14671188764071,0.00188121859272215,0.00680389167890676,"ENSG00000240661",2.30789484054402,NA,""
"ENSG00000179057",19.9707652704685,2.30774953377515,0.580143617811392,3.5330425277969e-06,2.2872202640055e-05,"ENSG00000179057",2.30774953377515,283284,"IGSF22"
"ENSG00000273143",11.4587159362804,-2.30772452795735,0.572603673382297,2.8657369283013e-06,1.88406826216988e-05,"ENSG00000273143",2.30772452795735,NA,"DUSP5-DT"
"ENSG00000288065",87.2385448938254,-2.30519470820183,0.647117694343908,1.706651747147e-05,9.81643586848167e-05,"ENSG00000288065",2.30519470820183,NA,""
"ENSG00000182218",56.551871784056,2.30493293435692,0.678995610007068,3.08814573572373e-05,0.000170072413423606,"ENSG00000182218",2.30493293435692,84439,"HHIPL1"
"ENSG00000167232",401.234495667905,2.30402675648069,0.287713318782599,1.17195477704989e-16,2.35166513718321e-15,"ENSG00000167232",2.30402675648069,7644,"ZNF91"
"ENSG00000273004",12.5887537725856,2.30399122675949,0.619240497343565,9.53167360978258e-06,5.72867151220092e-05,"ENSG00000273004",2.30399122675949,NA,""
"ENSG00000172771",15.3343386227849,-2.3037544322833,0.430539881601739,6.05271390056982e-09,5.83857386186393e-08,"ENSG00000172771",2.3037544322833,90288,"EFCAB12"
"ENSG00000254854",57.8094983400257,2.30233662925221,0.344797288039192,2.10633444836992e-12,2.96715409693179e-11,"ENSG00000254854",2.30233662925221,102724301,"NECTIN1-DT"
"ENSG00000275088",13.6445411795405,2.30194346645951,1.07181072040482,0.00132864470976052,0.00500371164750987,"ENSG00000275088",2.30194346645951,NA,""
"ENSG00000228653",21.1731809983099,2.3009987996877,0.763412136042556,0.000109207879210746,0.000535759327672397,"ENSG00000228653",2.3009987996877,NA,"HNRNPCP7"
"ENSG00000288577",5.57297675633687,2.30057749876491,0.905488392814458,0.000453497741014596,0.00192499274427562,"ENSG00000288577",2.30057749876491,NA,""
"ENSG00000115641",883.949306788053,-2.29937483258719,0.454410976074646,2.71980370051914e-08,2.40134668487894e-07,"ENSG00000115641",2.29937483258719,2274,"FHL2"
"ENSG00000260430",11.2927477851884,-2.29934135703498,0.50453983197286,3.00546738538835e-07,2.29511893772508e-06,"ENSG00000260430",2.29934135703498,NA,""
"ENSG00000127863",539.01403922501,-2.29818532384245,0.418754301171215,2.87768497825527e-09,2.89883306584715e-08,"ENSG00000127863",2.29818532384245,55504,"TNFRSF19"
"ENSG00000216906",7.33716763864249,-2.29803921301221,0.971101773307231,0.000739406793063698,0.00295989498879573,"ENSG00000216906",2.29803921301221,NA,""
"ENSG00000161940",38.2832855469389,2.29701754753135,0.810281854069754,0.000190853262032809,0.000887288845123572,"ENSG00000161940",2.29701754753135,255877,"BCL6B"
"ENSG00000155465",33.5342834440691,-2.29695529086729,0.484183545484507,1.26729624304924e-07,1.02376119268286e-06,"ENSG00000155465",2.29695529086729,9056,"SLC7A7"
"ENSG00000286502",5.4194439763792,-2.29674466035612,1.08065887098042,0.00141264621052402,0.00528821880455426,"ENSG00000286502",2.29674466035612,NA,""
"ENSG00000255236",21.9952868424364,2.2966483729479,0.648460828237063,1.83795289106972e-05,0.000105032377378683,"ENSG00000255236",2.2966483729479,NA,"CHKA-DT"
"ENSG00000204604",177.610279399212,2.29619091215617,0.325921635513825,1.67481958111038e-13,2.61176150677156e-12,"ENSG00000204604",2.29619091215617,90333,"ZNF468"
"ENSG00000091436",1363.94792415442,-2.29599665691367,0.239820317999338,1.15040055398367e-22,3.41919546832038e-21,"ENSG00000091436",2.29599665691367,51776,"MAP3K20"
"ENSG00000171621",240.332510542427,-2.29395883374115,0.406529892464184,1.21821881279357e-09,1.29130333832098e-08,"ENSG00000171621",2.29395883374115,80176,"SPSB1"
"ENSG00000185745",99.1224015481019,-2.29321281511351,0.338622615506256,1.10584440397725e-12,1.59905313887249e-11,"ENSG00000185745",2.29321281511351,3434,"IFIT1"
"ENSG00000149418",10.6398385763809,-2.29176726016366,1.14538877068095,0.00195471967171326,0.00703497540164971,"ENSG00000149418",2.29176726016366,6768,"ST14"
"ENSG00000278740",8.13954876291171,-2.29075564229267,0.844064880048488,0.00027498527175538,0.00122948806565754,"ENSG00000278740",2.29075564229267,NA,""
"ENSG00000174448",3.42495419658866,-2.28982281543379,0.78064680091141,0.000141203137098168,0.000674212974797186,"ENSG00000174448",2.28982281543379,147323,"STARD6"
"ENSG00000088002",10.298370645709,-2.28865348425125,0.755515808614443,0.000104344952634611,0.000514686992974251,"ENSG00000088002",2.28865348425125,6820,"SULT2B1"
"ENSG00000130762",86.6075130755407,2.28827775590986,0.386471991827232,2.44193843868579e-10,2.79255428536795e-09,"ENSG00000130762",2.28827775590986,27237,"ARHGEF16"
"ENSG00000246898",30.7812026390126,-2.28709595856324,0.385560165969505,2.28727132740862e-10,2.62267371953702e-09,"ENSG00000246898",2.28709595856324,NA,"LINC00920"
"ENSG00000130649",122.837966289409,-2.28674605202366,1.06860781572526,0.00136616990401127,0.00513087130595699,"ENSG00000130649",2.28674605202366,1571,"CYP2E1"
"ENSG00000035403",5906.44579172138,-2.28586409571978,0.330188739592006,3.91369503193965e-13,5.87132489574195e-12,"ENSG00000035403",2.28586409571978,7414,"VCL"
"ENSG00000137474",160.101859915394,2.28567619374174,0.583348447121639,4.45899742839832e-06,2.84252800601166e-05,"ENSG00000137474",2.28567619374174,4647,"MYO7A"
"ENSG00000153885",1921.95918915297,2.2845012168556,0.220293655733366,3.90176753925399e-26,1.46408949701082e-24,"ENSG00000153885",2.2845012168556,79047,"KCTD15"
"ENSG00000276449",67.4946139872796,2.28368701008481,0.458328021293006,3.9744031663812e-08,3.43133760861655e-07,"ENSG00000276449",2.28368701008481,NA,""
"ENSG00000257261",55.6941989835168,-2.28283467515459,0.499627058520828,2.83248619079667e-07,2.17463946193159e-06,"ENSG00000257261",2.28283467515459,NA,""
"ENSG00000142606",61.6627577677497,2.28246825539378,0.632360049197524,1.43757423809135e-05,8.37464410115745e-05,"ENSG00000142606",2.28246825539378,79258,"MMEL1"
"ENSG00000139926",2212.41176194972,-2.28239558227844,0.164181769749471,7.8828185919333e-45,8.02150275631342e-43,"ENSG00000139926",2.28239558227844,122786,"FRMD6"
"ENSG00000100167",514.295825040645,2.28210973401899,0.176193204468068,2.84666481937431e-39,2.21383500551288e-37,"ENSG00000100167",2.28210973401899,55964,"SEPTIN3"
"ENSG00000262185",14.5069962724427,-2.28207836985957,0.496731632514834,2.52545830968569e-07,1.95592706394362e-06,"ENSG00000262185",2.28207836985957,102724927,"LINC02861"
"ENSG00000286548",5.46355989529295,2.2819865169704,0.868892833778202,0.000356823083220405,0.00155283736375665,"ENSG00000286548",2.2819865169704,NA,""
"ENSG00000188483",1364.49843315225,-2.28194733712056,0.477183757704396,1.05138909509119e-07,8.61398723950393e-07,"ENSG00000188483",2.28194733712056,389792,"IER5L"
"ENSG00000103184",2.53885316482984,-2.2804024557108,0.995333399041123,0.000915338812850664,0.00359042935096878,"ENSG00000103184",2.2804024557108,9717,"SEC14L5"
"ENSG00000138623",200.416080253551,-2.27914115128972,0.409592344806171,1.87045488160054e-09,1.93684667439692e-08,"ENSG00000138623",2.27914115128972,8482,"SEMA7A"
"ENSG00000077935",6.14520661139115,2.27837007506224,0.761844221101706,0.000118247014047274,0.00057577568770237,"ENSG00000077935",2.27837007506224,27127,"SMC1B"
"ENSG00000164830",841.161854889102,-2.27828168089819,0.498699849819179,2.83591663040863e-07,2.17671647476954e-06,"ENSG00000164830",2.27828168089819,55074,"OXR1"
"ENSG00000289455",41.8207542040344,2.27821250862956,0.437948485810741,1.30450211828079e-08,1.20232880223122e-07,"ENSG00000289455",2.27821250862956,102724055,""
"ENSG00000125746",619.31012104159,2.27786169730873,0.597871195275315,6.78152529720389e-06,4.17503297573346e-05,"ENSG00000125746",2.27786169730873,24139,"EML2"
"ENSG00000286728",2.66444196761411,-2.2771690644603,1.04224906243263,0.0012189429258343,0.00463358841213372,"ENSG00000286728",2.2771690644603,NA,""
"ENSG00000105131",11.243367902708,2.27568167412225,0.714972073489763,6.34907976062614e-05,0.000328997512460812,"ENSG00000105131",2.27568167412225,79852,"EPHX3"
"ENSG00000177854",380.217180144082,-2.27426394909571,0.258900351196992,1.64754568927809e-19,3.99174124668596e-18,"ENSG00000177854",2.27426394909571,8269,"TMEM187"
"ENSG00000117151",185.135187620723,-2.27382848772842,0.262980249575903,5.51073287941648e-19,1.28636617657234e-17,"ENSG00000117151",2.27382848772842,1486,"CTBS"
"ENSG00000179588",1496.82095436998,2.2727207386371,0.315967857698705,5.74218432549484e-14,9.34786503617298e-13,"ENSG00000179588",2.2727207386371,161882,"ZFPM1"
"ENSG00000100156",47.7247908526421,-2.27261698843646,0.601975170572924,7.73867124590052e-06,4.72265037874949e-05,"ENSG00000100156",2.27261698843646,23539,"SLC16A8"
"ENSG00000109323",984.955851868881,-2.2725803393935,0.256768372719531,9.13895631586623e-20,2.24502724751218e-18,"ENSG00000109323",2.2725803393935,4126,"MANBA"
"ENSG00000286086",5.51940390463287,-2.27139283910472,0.565278541009994,2.98895035796468e-06,1.95778531083879e-05,"ENSG00000286086",2.27139283910472,NA,""
"ENSG00000114779",782.574265489228,-2.2712427396186,0.346934953284495,4.89751947028474e-12,6.64641215996734e-11,"ENSG00000114779",2.2712427396186,84836,"ABHD14B"
"ENSG00000214063",2481.16940671751,-2.27114016959979,0.333226555443049,8.10127647050334e-13,1.18514726300214e-11,"ENSG00000214063",2.27114016959979,7106,"TSPAN4"
"ENSG00000197937",187.08103641567,2.27077419330931,0.521789821124242,7.402728580678e-07,5.36769346046794e-06,"ENSG00000197937",2.27077419330931,84671,"ZNF347"
"ENSG00000231609",50.3967078739034,-2.27033151619339,0.238034926541497,1.59691287997844e-22,4.69517411793074e-21,"ENSG00000231609",2.27033151619339,100132215,""
"ENSG00000287707",26.7555728378365,2.27015164012737,0.448642141237045,2.68181516551066e-08,2.37129335650853e-07,"ENSG00000287707",2.27015164012737,NA,""
"ENSG00000286819",3.11596592602926,-2.26990742719103,1.0209342556603,0.00110390447201292,0.00424412248275562,"ENSG00000286819",2.26990742719103,NA,""
"ENSG00000187642",10.611380752243,-2.26870562375097,1.20766625325074,0.00269738479521793,0.00929616989161798,"ENSG00000187642",2.26870562375097,84808,"PERM1"
"ENSG00000224097",7.6740359737589,2.2666881566547,0.837911509916788,0.000284512355528687,0.00126698952686777,"ENSG00000224097",2.2666881566547,NA,""
"ENSG00000286064",14.9048043227565,2.26666096155005,0.751820423884225,0.000109754258146565,0.000538088041042257,"ENSG00000286064",2.26666096155005,NA,""
"ENSG00000254003",4.36363246170855,2.26623924181019,1.22622232456419,0.00291477536454139,0.00994868012145174,"ENSG00000254003",2.26623924181019,102723885,"SRI-AS1"
"ENSG00000261770",19.8652607093969,2.26477316347008,0.681515545614021,3.96420135294358e-05,0.000213838922576843,"ENSG00000261770",2.26477316347008,NA,""
"ENSG00000120693",1636.84722680637,2.2635148007476,0.330470526815136,6.39272202468616e-13,9.43940592518711e-12,"ENSG00000120693",2.2635148007476,4093,"SMAD9"
"ENSG00000286156",114.886231074416,-2.26273759178242,0.491847858479059,2.43552042373662e-07,1.89115073978659e-06,"ENSG00000286156",2.26273759178242,NA,"BMS1P23"
"ENSG00000183971",195.107556939306,2.26041805672804,0.718330398338551,7.17038477725721e-05,0.000367379724574986,"ENSG00000183971",2.26041805672804,283869,"NPW"
"ENSG00000169432",514.353046294853,2.25986648092486,0.322595125337184,2.16037232201924e-13,3.32575470434335e-12,"ENSG00000169432",2.25986648092486,6335,"SCN9A"
"ENSG00000137393",44.3055182076185,-2.25942045760425,1.13922729884053,0.00207930655750654,0.00741968425198508,"ENSG00000137393",2.25942045760425,255488,"RNF144B"
"ENSG00000128335",583.861770058137,-2.25926169887592,0.312263441974458,4.18675044749594e-14,6.90181557843935e-13,"ENSG00000128335",2.25926169887592,23780,"APOL2"
"ENSG00000068912",2232.15548786789,-2.25914211949959,0.257392487534466,1.73630373702184e-19,4.19325035250673e-18,"ENSG00000068912",2.25914211949959,27248,"ERLEC1"
"ENSG00000214900",49.1758025914741,-2.25822281620331,0.435351958904309,1.39352884079155e-08,1.27849456820664e-07,"ENSG00000214900",2.25822281620331,283551,"LINC01588"
"ENSG00000143365",79.0975935039269,-2.25798243243289,1.031749857149,0.00121851011462681,0.00463311654603955,"ENSG00000143365",2.25798243243289,6097,"RORC"
"ENSG00000214534",16.9412286489141,2.25714581155754,0.595177219535959,7.23821679886812e-06,4.43889744811485e-05,"ENSG00000214534",2.25714581155754,100131539,"ZNF705E"
"ENSG00000167971",808.23847789573,2.25539043793376,0.337156882320757,1.87848430737974e-12,2.65866197186386e-11,"ENSG00000167971",2.25539043793376,57524,"CASKIN1"
"ENSG00000121764",7.30825927241475,2.25369222064037,1.03661778834951,0.00126875263635722,0.00480254813639211,"ENSG00000121764",2.25369222064037,3061,"HCRTR1"
"ENSG00000256043",144.198157380186,-2.25323884468229,0.745738248625321,0.000107784584978748,0.00052950669138408,"ENSG00000256043",2.25323884468229,1519,"CTSO"
"ENSG00000278642",2.42291118175536,-2.25263105973623,1.04115016268582,0.00130519195216756,0.00492403634687921,"ENSG00000278642",2.25263105973623,NA,""
"ENSG00000279833",24.9120998238373,-2.25213748251162,0.493974041947548,2.92788734788917e-07,2.24157741127991e-06,"ENSG00000279833",2.25213748251162,NA,""
"ENSG00000123240",1054.08213103226,-2.2507233150523,0.36713334124332,6.74149220394058e-11,8.14705533293447e-10,"ENSG00000123240",2.2507233150523,10133,"OPTN"
"ENSG00000187824",64.166004625309,2.24866874689543,0.301011819520288,7.32239234492093e-15,1.28319261997771e-13,"ENSG00000187824",2.24866874689543,388335,"TMEM220"
"ENSG00000062282",169.194021797043,-2.24692741161891,0.500552696649702,4.01339006099574e-07,3.02295730356924e-06,"ENSG00000062282",2.24692741161891,84649,"DGAT2"
"ENSG00000198221",36.4003336707908,2.24676852178584,0.593606298665526,7.43940089446231e-06,4.55483123497582e-05,"ENSG00000198221",2.24676852178584,NA,"AFDN-DT"
"ENSG00000235236",5.36672265215856,2.2440074831447,1.08748497747479,0.00170466638866791,0.00624129531911476,"ENSG00000235236",2.2440074831447,NA,""
"ENSG00000196337",11.6721507536011,-2.24398558583629,0.728951066703343,8.99145338081639e-05,0.000450608412418576,"ENSG00000196337",2.24398558583629,94027,"CGB7"
"ENSG00000122641",1152.16752252447,-2.2436173527996,0.577366266103036,5.02990292514446e-06,3.17745488025908e-05,"ENSG00000122641",2.2436173527996,3624,"INHBA"
"ENSG00000260953",5.6040374322378,2.24357606941612,1.14764574414824,0.00225428405553662,0.00795759090582713,"ENSG00000260953",2.24357606941612,NA,""
"ENSG00000142961",331.272156218434,-2.24271225423365,0.459438881027473,6.40271910565611e-08,5.39593556520749e-07,"ENSG00000142961",2.24271225423365,148932,"MOB3C"
"ENSG00000197813",32.4471465814496,-2.24217449839588,0.323925321591524,3.81029080467511e-13,5.71905598327711e-12,"ENSG00000197813",2.24217449839588,NA,""
"ENSG00000133401",278.116089481566,2.24191655653249,0.298670243986131,5.55663043865676e-15,9.85842134385564e-14,"ENSG00000133401",2.24191655653249,23037,"PDZD2"
"ENSG00000243319",9.11314006337597,2.23996023791355,0.923513953518672,0.000643646068178505,0.00262593249804982,"ENSG00000243319",2.23996023791355,283480,"FGF14-IT1"
"ENSG00000137076",11819.0631331178,-2.23951997568022,0.285125843233976,3.7879428109811e-16,7.29847594626711e-15,"ENSG00000137076",2.23951997568022,7094,"TLN1"
"ENSG00000230964",7.47654373972428,2.23929679351279,0.831483048267724,0.000297604121266296,0.00131824968515463,"ENSG00000230964",2.23929679351279,NA,""
"ENSG00000205853",26.7349968922739,2.23923620187438,0.851594543730247,0.000359073081301873,0.0015612709773466,"ENSG00000205853",2.23923620187438,10737,"RFPL3S"
"ENSG00000176092",12.4088494727968,2.23915472587061,0.680981944460089,4.47957413116101e-05,0.000239359800361912,"ENSG00000176092",2.23915472587061,55057,"CRYBG2"
"ENSG00000156049",8.62574928510326,2.23825656623609,0.726481237230031,8.92637089051128e-05,0.000447496205347792,"ENSG00000156049",2.23825656623609,9630,"GNA14"
"ENSG00000153113",2471.63015566179,-2.23538656864742,0.257925415305625,4.46898990532717e-19,1.05136840100326e-17,"ENSG00000153113",2.23538656864742,831,"CAST"
"ENSG00000008086",333.451578825421,2.23503213977107,0.314103416257363,9.69343862833403e-14,1.54434898578585e-12,"ENSG00000008086",2.23503213977107,6792,"CDKL5"
"ENSG00000285955",4.72304293670416,-2.23484144697867,1.03253808419641,0.00131395807917956,0.00495399492324681,"ENSG00000285955",2.23484144697867,NA,""
"ENSG00000184205",1766.85972887776,2.23436736695529,0.650986186553861,2.71807323017042e-05,0.000151211712928995,"ENSG00000184205",2.23436736695529,64061,"TSPYL2"
